,STN,YEARMODA,TEMP,DIFF,PRCP,GUST
2375,723965,1993-11-30,50.37419354838708,36.63548387096774,0.028387096774193554,21.0
2376,723965,1994-11-30,45.39666666666667,29.39333333333333,0.08166666666666665,28.0
2377,723965,1995-11-30,55.48999999999999,35.59666666666667,0.0,
2378,723965,1996-11-30,52.096666666666664,24.360000000000003,0.03620689655172414,20.150000000000002
2379,723965,1997-11-30,55.00322580645162,26.02903225806451,0.08677419354838713,23.96666666666667
2380,723965,1998-11-30,50.15666666666666,29.57,0.012333333333333335,23.4
2381,723965,1999-11-30,54.306666666666665,30.993333333333332,0.021379310344827585,21.349999999999998
2382,723965,2000-11-30,48.05333333333333,32.70333333333333,0.0033333333333333335,18.275
2383,723965,2001-11-30,53.29677419354839,26.961290322580645,0.060967741935483884,22.32
2384,723965,2002-11-30,52.67666666666666,32.68333333333334,0.049666666666666665,20.45
2385,723965,2003-11-30,48.31666666666667,29.12666666666667,0.030000000000000006,15.0
2386,723965,2004-11-30,47.776666666666664,29.1,0.053000000000000005,22.45
2387,723965,2005-11-30,54.08387096774192,36.73548387096775,0.013870967741935485,21.633333333333336
2388,723965,2006-11-30,52.84666666666667,31.863333333333337,0.007,22.360000000000003
2389,723965,2007-11-30,53.043333333333344,35.22,0.0,20.04
2390,723965,2008-11-30,54.373333333333335,30.52333333333333,0.015666666666666666,20.355555555555554
2391,723965,2009-11-30,49.66774193548387,36.18709677419355,0.0003225806451612903,18.55
2392,723965,2010-11-30,49.81000000000001,31.633333333333333,0.028,20.142857142857142
2393,723965,2011-11-30,49.910000000000004,27.96666666666666,0.06000000000000001,19.666666666666668
2394,723965,2012-11-30,53.34333333333335,31.69333333333333,0.013333333333333334,23.639999999999997
2395,723965,2013-11-30,53.07,36.463333333333324,0.009000000000000001,18.966666666666665
2396,723965,2014-11-30,55.43333333333332,31.946666666666665,0.035,19.5
2397,723965,2015-11-30,64.1,44.1,0.0,
2398,724800,1981-11-30,45.51,33.00000000000001,0.05233333333333333,22.133333333333336
2399,724800,1982-11-30,38.96666666666667,33.75,0.018333333333333333,22.0
2400,724800,1983-11-30,44.10666666666667,30.33666666666667,0.025,23.75
2401,724800,1984-11-30,42.36333333333334,33.193333333333335,0.014333333333333335,24.654545454545453
2402,724800,1985-11-30,41.46129032258064,34.58387096774193,0.024838709677419354,22.307142857142853
2403,724800,1986-11-30,43.746666666666655,37.41666666666666,0.0006666666666666666,
2404,724800,1987-11-30,49.48947368421052,28.099999999999998,0.041578947368421056,24.0
2405,724800,1988-11-30,44.36333333333334,35.00333333333334,0.0,30.975
2406,724800,1989-11-30,45.4516129032258,40.56451612903226,0.0,
2407,724800,1990-11-30,44.13,36.90769230769231,0.0,29.049999999999997
2408,724800,1991-11-30,44.426666666666655,33.9,0.0,38.03333333333333
2409,724800,1992-11-30,47.48999999999999,34.39666666666667,0.0,25.133333333333333
2410,724800,1993-11-30,47.48064516129032,38.73103448275863,0.004,22.592857142857145
2411,724800,1994-11-30,37.95333333333334,33.48666666666668,0.0,31.666666666666668
2412,724800,1995-11-30,49.82,40.620000000000005,0.0006666666666666666,24.375
2413,724800,1996-11-30,43.93,30.240000000000002,0.026000000000000002,27.087500000000002
2414,724800,1997-11-30,45.309677419354834,36.400000000000006,0.008064516129032258,23.71666666666667
2415,724800,1998-11-30,43.16,36.39333333333333,0.0003333333333333333,23.053846153846152
2416,724800,1999-11-30,46.79333333333334,41.58000000000001,0.0006666666666666666,25.571428571428573
2417,724800,2000-11-30,40.04,39.90999999999999,0.0,21.626666666666665
2418,724800,2001-11-30,45.174193548387095,36.86451612903226,0.03612903225806451,22.850000000000005
2419,724800,2002-11-30,45.713333333333324,37.25333333333333,0.05566666666666666,23.863636363636363
2420,724800,2003-11-30,39.67333333333333,34.21666666666667,0.04066666666666667,22.6125
2421,724800,2004-11-30,43.063333333333325,29.83666666666667,0.03866666666666667,26.966666666666665
2422,724800,2005-11-30,47.55483870967742,41.783870967741926,0.0,26.513333333333335
2423,724800,2006-11-30,46.056666666666665,41.42,0.0,24.715384615384615
2424,724800,2007-11-30,46.866666666666674,41.696666666666665,0.001,24.266666666666666
2425,724800,2008-11-30,49.413333333333334,38.11000000000001,0.02333333333333333,24.00625
2426,724800,2009-11-30,44.79354838709677,40.15161290322581,0.0022580645161290325,27.040000000000003
2427,724800,2010-11-30,43.53666666666666,36.43666666666666,0.009333333333333334,24.863157894736844
2428,724800,2011-11-30,40.26,37.79666666666666,0.005000000000000001,27.879999999999995
2429,724800,2012-11-30,44.82000000000001,39.37,0.0003333333333333333,22.619999999999997
2430,724800,2013-11-30,44.646666666666675,38.586666666666666,0.0013333333333333333,22.400000000000002
2431,724800,2014-11-30,47.936666666666675,41.61333333333333,0.0,27.32
2432,724800,2015-11-30,56.6,43.1,0.0,
2433,724810,1981-11-30,55.156666666666666,17.55,0.145,22.68
2434,724810,1982-11-30,50.14333333333333,14.243333333333338,0.07633333333333334,26.975
2435,724810,1983-11-30,52.60333333333333,15.876666666666667,0.12466666666666669,21.072727272727274
2436,724810,1984-11-30,51.059999999999995,16.78666666666667,0.09000000000000001,27.25
2437,724810,1985-11-30,48.79677419354836,17.080645161290324,0.07645161290322582,20.55
2438,724810,1986-11-30,52.706666666666685,28.043333333333337,0.0,23.542857142857144
2439,724810,1987-11-30,51.373333333333335,19.846666666666668,0.032,19.639999999999997
2440,724810,1988-11-30,53.85000000000001,17.599999999999998,0.04733333333333334,18.42
2441,724810,1989-11-30,52.45161290322582,23.9,0.015161290322580644,20.0
2442,724810,1990-11-30,,,,
2443,724810,1991-11-30,55.47666666666666,23.813333333333336,0.009666666666666667,25.65
2444,724810,1992-11-30,52.99666666666667,24.923333333333343,0.005333333333333333,20.5
2445,724810,1993-11-30,52.982758620689644,24.796551724137935,0.018275862068965518,20.599999999999998
2446,724810,1994-11-30,48.704347826086966,19.48695652173913,0.06869565217391305,20.9
2447,724810,1995-11-30,,,,
2448,724810,1996-11-30,,,,
2449,724810,1997-11-30,,,,
2450,724810,1998-11-30,,,,
2451,724810,1999-11-30,,,,
2452,724810,2000-11-30,,,,
2453,724810,2001-11-30,,,,
2454,724810,2002-11-30,,,,
2455,724810,2003-11-30,,,,
2456,724810,2004-11-30,,,,
2457,724810,2005-11-30,,,,
2458,724810,2006-11-30,,,,
2459,724810,2007-11-30,56.79666666666667,26.939999999999998,0.0,18.033333333333335
2460,724810,2008-11-30,52.93666666666668,25.259999999999998,0.0,20.5
2461,724810,2009-11-30,51.30967741935483,29.09032258064516,0.0,23.4
2462,724810,2010-11-30,51.54666666666667,25.38000000000001,0.0,19.685714285714287
2463,724810,2011-11-30,50.81333333333331,22.32,0.0,27.0
2464,724810,2012-11-30,54.42000000000001,23.760000000000005,0.0,24.8
2465,724810,2013-11-30,53.223333333333336,29.88,0.0,20.5
2466,724810,2014-11-30,54.379999999999995,22.680000000000003,0.0,23.0
2467,724810,2015-11-30,66.0,26.999999999999996,0.0,18.1
2468,724815,1983-11-30,54.686666666666675,14.063333333333338,0.0,19.8
2469,724815,1984-11-30,52.38333333333333,14.909999999999998,0.0,25.1
2470,724815,1985-11-30,42.33125,5.893749999999998,0.0,
2471,724815,1986-11-30,57.782608695652186,23.908695652173922,0.0,22.0
2472,724815,1987-11-30,55.114814814814814,15.451851851851854,0.0,
2473,724815,1988-11-30,58.27619047619047,15.395238095238096,0.0,
2474,724815,1989-11-30,57.60357142857144,23.02142857142857,0.0,
2475,724815,1990-11-30,55.833333333333336,25.983333333333327,0.0,
2476,724815,1991-11-30,59.07666666666665,21.350000000000005,0.0,22.333333333333332
2477,724815,1992-11-30,57.60333333333334,22.550000000000004,0.0,
2478,724815,1993-11-30,58.09032258064515,21.916129032258066,0.0,
2479,724815,1994-11-30,51.49,16.346666666666664,0.0,15.0
2480,724815,1995-11-30,62.710714285714296,24.039285714285718,0.0,17.9
2481,724815,1996-11-30,57.226666666666674,15.779999999999998,0.0,
2482,724815,1997-11-30,59.39032258064516,16.838709677419356,0.0,
2483,724815,1998-11-30,51.18,24.95,0.030000000000000006,25.2
2484,724815,1999-11-30,53.260000000000005,27.76,0.030689655172413795,21.857142857142858
2485,724815,2000-11-30,47.24333333333333,22.206666666666667,0.005000000000000001,23.05
2486,724815,2001-11-30,54.21935483870967,22.23548387096774,0.022580645161290325,27.025
2487,724815,2002-11-30,52.76666666666665,25.23,0.06266666666666668,27.95
2488,724815,2003-11-30,49.819999999999986,27.020000000000007,0.022000000000000006,19.6
2489,724815,2004-11-30,50.276666666666664,19.96333333333333,0.044666666666666674,24.5
2490,724815,2005-11-30,54.358064516129026,29.419354838709676,0.004838709677419355,19.775
2491,724815,2006-11-30,52.70666666666666,20.58666666666667,0.030000000000000006,21.225
2492,724815,2007-11-30,53.553333333333356,27.506666666666668,0.008666666666666666,20.650000000000002
2493,724815,2008-11-30,56.14000000000001,23.45666666666667,0.030000000000000002,20.333333333333332
2494,724815,2009-11-30,51.16774193548387,27.95161290322581,0.005483870967741936,24.22
2495,724815,2010-11-30,51.45,24.94,0.06899999999999999,21.166666666666668
2496,724815,2011-11-30,51.77333333333334,22.543333333333337,0.03266666666666667,22.3
2497,724815,2012-11-30,55.05666666666665,23.266666666666662,0.03866666666666667,24.811111111111114
2498,724815,2013-11-30,53.36666666666667,30.776666666666664,0.021666666666666667,19.4
2499,724815,2014-11-30,55.536666666666676,25.350000000000005,0.051000000000000004,19.25
2500,724815,2015-11-30,64.7,36.00000000000001,0.0,
2501,724828,2001-11-30,55.812903225806465,21.9258064516129,0.17133333333333328,22.37777777777778
2502,724828,2002-11-30,53.41333333333332,29.299999999999997,0.13566666666666666,23.59
2503,724828,2003-11-30,50.653333333333336,24.72333333333334,0.05766666666666667,17.28
2504,724828,2004-11-30,52.48000000000001,21.113333333333337,0.1073333333333333,22.338461538461537
2505,724828,2005-11-30,55.72258064516128,28.01290322580645,0.059310344827586216,23.258333333333336
2506,724828,2006-11-30,54.35,19.643333333333327,0.06966666666666668,21.36
2507,724828,2007-11-30,56.10666666666666,26.790000000000003,0.024333333333333335,20.229999999999997
2508,724828,2008-11-30,57.91666666666667,21.626666666666665,0.08066666666666664,20.645454545454545
2509,724828,2009-11-30,55.48387096774194,23.941935483870974,0.016451612903225808,21.78
2510,724828,2010-11-30,54.5,22.589999999999996,0.08499999999999999,20.366666666666667
2511,724828,2011-11-30,50.190000000000005,22.693333333333335,0.05566666666666667,24.333333333333332
2512,724828,2012-11-30,53.57000000000001,23.306666666666665,0.12333333333333332,18.836363636363636
2513,724828,2013-11-30,54.01333333333334,29.503333333333337,0.021,25.975
2514,724828,2014-11-30,55.12666666666667,27.050000000000008,0.073,17.639999999999997
2515,724828,2015-11-30,66.2,40.0,0.0,15.9
2516,724830,1981-11-30,59.63,16.92,0.20827586206896548,23.400000000000002
2517,724830,1982-11-30,46.72,15.943333333333335,0.20466666666666666,23.900000000000002
2518,724830,1983-11-30,53.546666666666674,16.34666666666667,0.15933333333333335,25.200000000000003
2519,724830,1984-11-30,53.48333333333334,17.1,0.11833333333333337,27.419999999999998
2520,724830,1985-11-30,49.822580645161295,21.49032258064516,0.06129032258064516,20.91
2521,724830,1986-11-30,54.52666666666667,29.840000000000007,0.004,23.580000000000002
2522,724830,1987-11-30,52.58333333333332,19.893333333333334,0.02766666666666667,24.03333333333333
2523,724830,1988-11-30,53.30999999999999,17.813333333333336,0.056,21.05
2524,724830,1989-11-30,52.49677419354838,27.925806451612907,0.005161290322580645,24.6
2525,724830,1990-11-30,51.74333333333334,28.126666666666665,0.03933333333333333,22.659999999999997
2526,724830,1991-11-30,54.75666666666667,25.423333333333336,0.024333333333333332,28.77777777777778
2527,724830,1992-11-30,52.55333333333332,24.55,0.011,24.71666666666667
2528,724830,1993-11-30,51.16451612903226,25.75483870967742,0.07096774193548387,24.9
2529,724830,1994-11-30,47.36666666666666,19.023333333333333,0.06653846153846153,20.933333333333334
2530,724830,1995-11-30,57.76,26.200000000000003,0.0,24.9
2531,724830,1996-11-30,53.91000000000002,20.580000000000005,0.06517241379310346,21.775
2532,724830,1997-11-30,56.21935483870968,21.09354838709677,0.10903225806451612,24.25
2533,724830,1998-11-30,52.016666666666666,21.16000000000001,0.06666666666666667,24.95555555555556
2534,724830,1999-11-30,53.633333333333326,24.400000000000002,0.05333333333333334,21.985714285714288
2535,724830,2000-11-30,47.709999999999994,23.106666666666673,0.023666666666666666,23.5
2536,724830,2001-11-30,55.03870967741935,20.11612903225807,0.08129032258064516,25.0
2537,724830,2002-11-30,53.156666666666666,25.81666666666666,0.08275862068965513,25.98
2538,724830,2003-11-30,50.599999999999994,22.423333333333332,0.050666666666666665,19.275
2539,724830,2004-11-30,50.95666666666667,21.37333333333333,0.09966666666666665,22.766666666666666
2540,724830,2005-11-30,54.03548387096775,28.103225806451615,0.028387096774193554,21.508333333333336
2541,724830,2006-11-30,52.816666666666656,18.769999999999996,0.03833333333333333,20.2
2542,724830,2007-11-30,53.84333333333334,26.470000000000002,0.028333333333333332,23.59
2543,724830,2008-11-30,54.416666666666664,21.76666666666667,0.08499999999999999,21.025
2544,724830,2009-11-30,52.10645161290322,25.267741935483873,0.008387096774193548,19.9875
2545,724830,2010-11-30,51.899999999999984,23.236666666666668,0.07999999999999999,20.330769230769228
2546,724830,2011-11-30,50.56000000000001,20.750000000000004,0.024666666666666667,22.745454545454546
2547,724830,2012-11-30,54.13333333333333,20.65333333333333,0.10366666666666664,21.233333333333334
2548,724830,2013-11-30,54.19333333333332,28.83333333333334,0.035,25.77142857142857
2549,724830,2014-11-30,55.059999999999995,23.196666666666665,0.04800000000000001,18.633333333333336
2550,724830,2015-11-30,64.9,32.0,0.0,21.0
2551,724833,1988-11-30,,,,
2552,724833,1989-11-30,,,,
2553,724833,1990-11-30,,,,
2554,724833,1991-11-30,,,,
2555,724833,1992-11-30,,,,
2556,724833,1993-11-30,,,,
2557,724833,1994-11-30,,,,
2558,724833,1995-11-30,,,,
2559,724833,1996-11-30,,,,
2560,724833,1997-11-30,,,,
2561,724833,1998-11-30,,,,
2562,724833,1999-11-30,,,,
2563,724833,2000-11-30,,,,
2564,724833,2001-11-30,53.63225806451613,18.52258064516129,0.0,30.12857142857143
2565,724833,2002-11-30,51.25999999999999,22.500000000000004,0.0,30.78
2566,724833,2003-11-30,48.77333333333333,17.940000000000005,0.0,19.2125
2567,724833,2004-11-30,49.179999999999986,17.939999999999998,0.0,24.96
2568,724833,2005-11-30,54.690322580645145,23.632258064516137,0.0,19.1
2569,724833,2006-11-30,53.62333333333334,18.839999999999996,0.0,19.65
2570,724833,2007-11-30,53.166666666666664,26.100000000000005,0.0,21.05
2571,724833,2008-11-30,53.45666666666668,21.54000000000001,0.0,22.3
2572,724833,2009-11-30,50.61379310344827,23.08965517241379,0.0,19.625
2573,724833,2010-11-30,49.35999999999999,22.500000000000004,0.0,20.925
2574,724833,2011-11-30,48.82333333333333,20.76,0.0,20.9
2575,724833,2012-11-30,52.78666666666667,20.1,0.0,24.88333333333333
2576,724833,2013-11-30,54.046666666666646,26.400000000000002,0.0,23.366666666666664
2577,724833,2014-11-30,54.60666666666668,20.459999999999997,0.0,18.46
2578,724833,2015-11-30,63.0,10.799999999999995,0.0,
2579,724835,1981-11-30,55.026666666666664,15.853333333333335,0.26399999999999996,24.441666666666674
2580,724835,1982-11-30,47.91333333333334,14.526666666666667,0.21266666666666664,24.566666666666666
2581,724835,1983-11-30,51.17666666666667,14.726666666666665,0.22499999999999998,24.24166666666667
2582,724835,1984-11-30,53.08666666666667,14.729999999999999,0.188,24.839999999999996
2583,724835,1985-11-30,49.712903225806436,18.703225806451613,0.13870967741935486,19.1
2584,724835,1986-11-30,54.99333333333333,26.863333333333333,0.008,20.016666666666666
2585,724835,1987-11-30,52.27333333333334,17.95333333333333,0.08566666666666668,21.608333333333334
2586,724835,1988-11-30,52.75333333333334,17.39666666666667,0.07333333333333332,24.51666666666667
2587,724835,1989-11-30,50.83225806451612,26.906451612903226,0.052258064516129035,22.8
2588,724835,1990-11-30,50.239999999999995,26.52666666666666,0.038,21.745454545454546
2589,724835,1991-11-30,54.096666666666664,25.180000000000003,0.018000000000000002,26.8875
2590,724835,1992-11-30,52.17666666666666,25.466666666666676,0.007666666666666668,17.545454545454547
2591,724836,1981-11-30,56.88333333333333,14.31,0.31133333333333335,25.290000000000003
2592,724836,1982-11-30,49.806666666666665,13.57333333333333,0.24366666666666661,28.424999999999997
2593,724836,1983-11-30,52.50333333333334,14.02,0.25433333333333336,24.200000000000003
2594,724836,1984-11-30,53.55333333333332,14.066666666666665,0.2303333333333333,26.7
2595,724836,1985-11-30,50.57741935483871,18.083870967741934,0.15064516129032257,19.433333333333334
2596,724836,1986-11-30,56.27666666666665,25.963333333333335,0.004,19.82
2597,724836,1987-11-30,54.25333333333333,16.693333333333335,0.092,21.849999999999998
2598,724836,1988-11-30,54.27,15.090000000000003,0.09333333333333332,26.225
2599,724836,1989-11-30,52.56774193548388,24.435483870967737,0.04451612903225806,30.95
2600,724836,1990-11-30,52.30333333333332,26.916666666666668,0.01633333333333333,21.816666666666666
2601,724836,1991-11-30,56.39333333333333,23.796666666666667,0.018000000000000002,25.022222222222222
2602,724836,1992-11-30,54.423333333333325,24.100000000000005,0.008666666666666666,21.316666666666666
2603,724836,1993-11-30,52.777419354838706,26.13870967741936,0.05580645161290323,20.390000000000004
2604,724836,1994-11-30,47.79000000000001,18.173333333333332,0.14900000000000002,20.413333333333338
2605,724836,1995-11-30,58.39666666666667,25.84666666666667,0.0006666666666666666,17.674999999999997
2606,724836,1996-11-30,55.08620689655172,19.73793103448276,0.06357142857142857,25.333333333333332
2607,724836,1997-11-30,56.97096774193549,18.522580645161288,0.1270967741935484,22.837500000000002
2608,724836,1998-11-30,53.22666666666667,16.500000000000004,0.11166666666666666,26.837500000000002
2609,724836,1999-11-30,54.76206896551723,19.489655172413794,0.0,25.5
2610,724836,2000-11-30,48.036,21.528,0.0,22.25
2611,724836,2001-11-30,,,,
2612,724836,2002-11-30,,,,
2613,724836,2003-11-30,,,,
2614,724836,2004-11-30,,,,
2615,724836,2005-11-30,,,,
2616,724836,2006-11-30,,,,
2617,724836,2007-11-30,,,,
2618,724836,2008-11-30,,,,
2619,724836,2009-11-30,,,,
2620,724836,2010-11-30,,,,
2621,724836,2011-11-30,50.04,15.479999999999999,0.0,23.650000000000002
2622,724836,2012-11-30,53.69310344827586,19.17931034482758,0.0,23.299999999999997
2623,724836,2013-11-30,54.013333333333335,25.080000000000005,0.0,22.799999999999997
2624,724836,2014-11-30,,,,
2625,724836,2015-11-30,64.1,25.200000000000006,,14.0
2626,724837,1981-11-30,56.08333333333333,14.503333333333334,0.25533333333333336,26.570000000000004
2627,724837,1982-11-30,49.10333333333334,13.866666666666669,0.18000000000000002,30.4
2628,724837,1983-11-30,54.05666666666666,13.373333333333333,0.2723333333333333,23.571428571428573
2629,724837,1984-11-30,49.85000000000002,14.530000000000001,0.17266666666666666,29.0
2630,724837,1985-11-30,47.58709677419356,17.451612903225808,0.09967741935483872,21.5
2631,724837,1986-11-30,55.89666666666669,27.296666666666663,0.021666666666666664,20.98
2632,724837,1987-11-30,51.893333333333324,17.150000000000002,0.07733333333333332,22.17142857142857
2633,724837,1988-11-30,53.57999999999999,14.609999999999998,0.18966666666666665,22.678571428571427
2634,724837,1989-11-30,53.545161290322575,25.419354838709673,0.0367741935483871,22.18
2635,724837,1990-11-30,,,,
2636,724837,1991-11-30,56.06333333333332,23.543333333333337,0.03566666666666666,24.19
2637,724837,1992-11-30,54.16666666666667,23.746666666666666,0.006333333333333333,20.68
2638,724837,1993-11-30,53.06774193548387,25.335483870967742,0.029032258064516127,20.733333333333338
2639,724837,1994-11-30,48.89,17.333333333333332,0.14413793103448275,24.7625
2640,724837,1995-11-30,59.60333333333333,25.213333333333335,0.002,21.566666666666666
2641,724837,1996-11-30,55.55333333333333,18.96,0.02642857142857143,24.712500000000002
2642,724837,1997-11-30,57.441379310344836,17.006896551724136,0.14689655172413796,25.560000000000002
2643,724837,1998-11-30,53.153571428571425,15.814285714285717,0.10357142857142858,26.141666666666666
2644,724837,1999-11-30,56.54399999999999,19.583999999999996,0.08458333333333334,23.575
2645,724837,2000-11-30,49.91153846153847,20.146153846153855,0.02916666666666667,25.2
2646,724837,2001-11-30,57.14516129032259,17.303225806451614,0.059310344827586216,25.880000000000003
2647,724837,2002-11-30,57.55499999999999,23.13,0.1,25.98
2648,724837,2003-11-30,54.53076923076924,15.646153846153853,0.09454545454545454,23.4
2649,724837,2004-11-30,54.26521739130433,15.96521739130435,0.05608695652173913,19.0
2650,724837,2005-11-30,58.31818181818182,18.572727272727278,0.08636363636363636,23.599999999999998
2651,724837,2006-11-30,57.410000000000004,13.680000000000003,0.11157894736842106,21.475
2652,724837,2007-11-30,53.423333333333325,26.820000000000004,0.029285714285714283,21.45
2653,724837,2008-11-30,54.48999999999999,20.813333333333333,0.07133333333333332,23.366666666666664
2654,724837,2009-11-30,51.81290322580645,24.641935483870967,0.02,25.5
2655,724837,2010-11-30,51.65333333333333,20.956666666666667,0.11482758620689654,25.490000000000002
2656,724837,2011-11-30,50.103333333333325,20.426666666666666,0.03266666666666667,28.6
2657,724837,2012-11-30,53.93999999999999,18.919999999999998,0.10466666666666667,30.17142857142857
2658,724837,2013-11-30,53.87666666666667,29.856666666666662,0.04533333333333333,27.96
2659,724837,2014-11-30,53.93666666666665,22.133333333333336,0.4237931034482759,24.599999999999998
2660,724837,2015-11-30,65.2,36.39999999999999,0.18,
2661,724838,1981-11-30,54.87666666666667,16.933333333333337,0.0,28.125
2662,724838,1982-11-30,53.22666666666667,15.5,0.0,31.0
2663,724838,1983-11-30,53.789999999999985,15.083333333333336,0.0,24.071428571428573
2664,724838,1984-11-30,52.19333333333332,18.84666666666667,0.0,30.78
2665,724838,1985-11-30,51.048387096774185,18.948387096774198,0.0,26.05
2666,724838,1986-11-30,58.17999999999999,30.626666666666665,0.0,
2667,724838,1987-11-30,54.25000000000002,19.46,0.0,29.05
2668,724838,1988-11-30,55.776666666666664,17.150000000000002,0.013448275862068966,34.0
2669,724838,1989-11-30,55.57096774193548,30.258064516129043,0.0,27.0
2670,724838,1990-11-30,54.46000000000001,30.613333333333337,0.0,23.775
2671,724838,1991-11-30,57.60000000000001,25.56,0.0,28.837500000000002
2672,724838,1992-11-30,56.21000000000001,25.10666666666667,0.0,25.266666666666666
2673,724838,1993-11-30,54.583870967741944,26.82903225806452,0.0,24.599999999999998
2674,724838,1994-11-30,49.29666666666667,19.51,0.03137931034482759,22.9
2675,724838,1995-11-30,60.88214285714286,26.19642857142858,0.0,23.45
2676,724838,1996-11-30,58.146666666666654,17.220000000000002,0.03185185185185185,26.619999999999997
2677,724838,1997-11-30,58.59032258064516,18.89677419354839,0.12870967741935485,25.36
2678,724838,1998-11-30,54.48,16.81666666666667,0.08166666666666665,29.300000000000004
2679,724838,1999-11-30,57.473333333333336,21.133333333333336,0.0,25.96666666666667
2680,724838,2000-11-30,47.04333333333332,24.44666666666667,0.024999999999999998,21.983333333333334
2681,724838,2001-11-30,54.619354838709675,20.2,0.09,31.78
2682,724838,2002-11-30,52.83666666666669,27.746666666666663,0.08066666666666664,27.8625
2683,724838,2003-11-30,49.743333333333325,23.176666666666666,0.06266666666666668,23.349999999999998
2684,724838,2004-11-30,50.43333333333333,23.323333333333334,0.08466666666666667,24.114285714285717
2685,724838,2005-11-30,53.370967741935495,27.022580645161295,0.0929032258064516,22.566666666666666
2686,724838,2006-11-30,51.74333333333332,18.923333333333332,0.05100000000000001,22.19
2687,724838,2007-11-30,53.44333333333332,27.783333333333335,0.014333333333333335,22.27777777777778
2688,724838,2008-11-30,54.62333333333334,23.59666666666666,0.08566666666666663,22.355555555555554
2689,724838,2009-11-30,52.39354838709678,26.351612903225803,0.04225806451612903,23.12222222222222
2690,724838,2010-11-30,53.03999999999999,20.773333333333333,0.09766666666666665,24.275000000000002
2691,724838,2011-11-30,50.27,20.970000000000002,0.04200000000000001,24.3625
2692,724838,2012-11-30,54.04333333333334,21.16666666666667,0.137,26.375
2693,724838,2013-11-30,54.00666666666665,31.116666666666674,0.03666666666666667,23.5
2694,724838,2014-11-30,53.99000000000001,23.71333333333333,0.08366666666666665,23.7
2695,724838,2015-11-30,64.4,36.0,0.0,20.0
2696,724839,1981-11-30,57.599999999999994,16.14,0.0,50.9
2697,724839,1982-11-30,50.43333333333332,15.959999999999999,0.0,32.56666666666666
2698,724839,1983-11-30,53.88666666666668,14.763333333333334,0.0,26.071428571428577
2699,724839,1984-11-30,52.417241379310354,16.658620689655173,0.0,29.7
2700,724839,1985-11-30,51.474193548387106,20.467741935483872,0.0,25.575000000000003
2701,724839,1986-11-30,56.17666666666667,29.306666666666672,0.0,20.0
2702,724839,1987-11-30,54.75666666666667,18.226666666666667,0.0,25.95
2703,724839,1988-11-30,59.28823529411765,16.376470588235293,0.0,25.733333333333334
2704,724839,1989-11-30,51.34838709677419,28.12903225806452,0.0,19.55
2705,724839,1990-11-30,51.99333333333333,27.823333333333334,0.0,27.549999999999997
2706,724839,1991-11-30,56.2,25.79333333333333,0.0,23.642857142857142
2707,724839,1992-11-30,53.26,24.43,0.0,18.4
2708,724839,1993-11-30,52.40645161290322,27.064516129032263,0.0,20.0
2709,724839,1994-11-30,49.45000000000001,17.723333333333336,0.0,21.45
2710,724839,1995-11-30,60.25517241379309,26.234482758620697,0.0,17.566666666666666
2711,724839,1996-11-30,56.23666666666667,20.160000000000004,0.0,26.7
2712,724839,1997-11-30,56.31935483870968,17.53548387096774,0.0,26.0
2713,724839,1998-11-30,51.57666666666667,19.75666666666667,0.05166666666666666,28.01111111111111
2714,724839,1999-11-30,53.69333333333332,25.11,0.04233333333333334,26.359999999999996
2715,724839,2000-11-30,47.41666666666666,25.75666666666667,0.021333333333333336,27.333333333333332
2716,724839,2001-11-30,55.122580645161285,22.177419354838705,0.09193548387096774,29.61666666666667
2717,724839,2002-11-30,52.623333333333335,26.776666666666664,0.08299999999999998,32.975
2718,724839,2003-11-30,50.099999999999994,22.770000000000007,0.05200000000000001,21.84
2719,724839,2004-11-30,50.656666666666666,21.846666666666668,0.09700000000000002,26.96
2720,724839,2005-11-30,54.148387096774194,26.861290322580643,0.047419354838709675,24.344444444444445
2721,724839,2006-11-30,52.77333333333334,19.28666666666667,0.04866666666666667,23.142857142857142
2722,724839,2007-11-30,53.750000000000014,26.82333333333333,0.036333333333333336,23.03333333333333
2723,724839,2008-11-30,54.206666666666656,22.876666666666665,0.07333333333333326,21.5
2724,724839,2009-11-30,51.325806451612905,25.790322580645164,0.02032258064516129,23.82
2725,724839,2010-11-30,51.96666666666668,22.33666666666667,0.08799999999999998,22.907692307692308
2726,724839,2011-11-30,50.91000000000001,22.073333333333334,0.030999999999999996,24.263636363636362
2727,724839,2012-11-30,54.38666666666667,21.813333333333336,0.10499999999999998,26.266666666666666
2728,724839,2013-11-30,53.51,29.97666666666667,0.01666666666666667,31.619999999999997
2729,724839,2014-11-30,53.78,23.706666666666667,0.06133333333333334,21.55
2730,724839,2015-11-30,64.4,36.0,0.0,
2731,724915,1981-11-30,57.730000000000004,13.6,0.0,24.9
2732,724915,1982-11-30,55.36333333333335,14.37,0.0,26.46666666666667
2733,724915,1983-11-30,55.67333333333333,13.693333333333332,0.0,23.86666666666667
2734,724915,1984-11-30,53.86333333333333,13.929999999999998,0.0,24.550000000000004
2735,724915,1985-11-30,53.3032258064516,13.554838709677417,0.0,20.0
2736,724915,1986-11-30,57.33333333333333,18.036666666666672,0.0,25.825000000000003
2737,724915,1987-11-30,56.52333333333335,15.753333333333332,0.0,22.0
2738,724915,1988-11-30,55.53,14.383333333333333,0.0,26.7
